Date,Open,High,Low,Close,Adj Close,Volume
2009-10-26,10.390000,10.400000,10.100000,10.150000,10.150000,36300
2009-11-02,10.150000,11.140000,10.150000,10.910000,10.910000,94800
2009-11-09,10.970000,11.140000,10.770000,11.040000,11.040000,119900
2009-11-16,11.260000,11.260000,10.910000,11.050000,11.050000,209500
2009-11-23,11.260000,11.260000,10.920000,10.990000,10.990000,169500
2009-11-30,10.990000,11.500000,10.990000,11.170000,11.170000,211900
2009-12-07,11.100000,11.160000,10.730000,10.790000,10.790000,211100
2009-12-14,10.900000,10.980000,10.610000,10.660000,10.660000,255800
2009-12-21,10.750000,10.750000,10.500000,10.620000,10.620000,68500
2009-12-28,10.620000,10.700000,10.420000,10.540000,10.540000,69500
2010-01-04,10.600000,11.090000,10.600000,11.050000,11.050000,358300
2010-01-11,11.110000,11.170000,10.870000,10.960000,10.960000,619500
2010-01-18,11.110000,11.300000,10.010000,10.320000,10.320000,912500
2010-01-25,10.380000,10.380000,9.640000,9.800000,9.800000,683700
2010-02-01,9.800000,10.280000,9.050000,9.300000,9.300000,1017300
2010-02-08,9.390000,9.550000,9.240000,9.500000,9.500000,113600
2010-02-15,9.600000,10.110000,9.600000,10.000000,10.000000,149600
2010-02-22,9.960000,9.980000,9.650000,9.980000,9.980000,126000
2010-03-01,9.980000,10.490000,9.840000,10.430000,10.430000,92500
2010-03-08,10.400000,10.500000,10.200000,10.310000,10.310000,63400
2010-03-15,10.340000,10.500000,10.170000,10.260000,10.260000,28600
2010-03-22,10.100000,10.300000,9.970000,10.120000,10.120000,52000
2010-03-29,10.200000,10.770000,10.200000,10.750000,10.750000,248700
2010-04-05,10.770000,11.080000,10.700000,11.030000,11.030000,150600
2010-04-12,11.100000,11.100000,10.540000,10.600000,10.600000,242700
2010-04-19,10.570000,10.860000,10.560000,10.840000,10.840000,89100
2010-04-26,10.900000,11.160000,10.790000,11.000000,11.000000,155400
2010-05-03,11.200000,11.290000,10.300000,10.930000,10.930000,131100
2010-05-10,10.910000,11.860000,10.900000,11.500000,11.500000,187400
2010-05-17,11.530000,11.550000,10.540000,10.720000,10.720000,150400
2010-05-24,11.470000,11.470000,10.540000,11.050000,11.050000,65600
2010-05-31,11.000000,11.240000,10.560000,10.560000,10.560000,43400
2010-06-07,10.650000,11.030000,10.480000,10.830000,10.830000,98900
2010-06-14,11.000000,11.400000,10.820000,11.340000,11.340000,51900
2010-06-21,11.340000,11.400000,10.930000,11.240000,11.240000,87900
2010-06-28,11.200000,11.350000,10.650000,10.760000,10.760000,57100
